order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method,year,month_number,month_name,year_month,quarter,profit_margin,discount_amount,sales_band
ORD-11229,2024-11-08,CUST-1337,Customer 1363,Small Business,Northern,Jaffna,Groceries,Beverages,Tea Pack,Tharushi Fernando,6,2375.67,0.1,12828.6,2562.5,Bank Transfer,2024,11,November,2024-11,Q4,0.19974899833185225,1425.402,Medium
ORD-11230,2025-03-18,CUST-1373,Customer 1410,Small Business,Western,Colombo,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,5,82089.78,0.15,348881.58,42305.72,Cash,2025,3,March,2025-03,Q1,0.12126097342255787,61567.335,Premium
ORD-11231,2024-11-23,CUST-1289,Customer 1404,Small Business,North Western,Kurunegala,Fashion,Men,Running Shoes,Sachini Perera,6,10635.15,0.1,57429.82,11015.39,Digital Wallet,2024,11,November,2024-11,Q4,0.1918061035190429,6381.09,High
ORD-11232,2024-02-23,CUST-1353,Customer 1300,Small Business,North Western,Kurunegala,Fashion,Men,Running Shoes,Dilan Jayasinghe,4,8307.01,0.1,29905.23,6510.79,Cash,2024,2,February,2024-02,Q1,0.21771409215043658,3322.804,Medium
ORD-11233,2024-08-26,CUST-1093,Customer 1260,Small Business,Southern,Galle,Groceries,Snacks,Chocolate,Ishara Madushan,7,3955.91,0.0,27691.38,3168.77,Cash,2024,8,August,2024-08,Q3,0.11443163901546256,0.0,Medium
ORD-11234,2024-08-16,CUST-1255,Customer 1172,Small Business,Central,Kandy,Electronics,Laptops,HP Pavilion,Dilan Jayasinghe,6,35875.55,0.0,215253.28,54840.57,Card,2024,8,August,2024-08,Q3,0.25477228500304383,0.0,Premium
ORD-11235,2025-08-01,CUST-1166,Customer 1036,Corporate,Eastern,Batticaloa,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,4,62031.3,0.1,223312.67,24836.04,Card,2025,8,August,2025-08,Q3,0.11121643926428357,24812.520000000004,Premium
ORD-11236,2024-02-20,CUST-1030,Customer 1402,Consumer,Central,Matale,Home & Living,Appliances,Standing Fan,Sachini Perera,7,69088.14,0.0,483617.0,128199.47,Digital Wallet,2024,2,February,2024-02,Q1,0.265084705459072,0.0,Premium
ORD-11237,2025-08-31,CUST-1153,Customer 1264,Small Business,North Western,Puttalam,Home & Living,Furniture,Bookshelf,Nimal Perera,6,78401.51,0.1,423368.16,104789.51,Digital Wallet,2025,8,August,2025-08,Q3,0.2475139131861026,47040.905999999995,Premium
ORD-11238,2025-08-26,CUST-1121,Customer 1319,Corporate,North Western,Puttalam,Electronics,Mobile Phones,iPhone 13,Kasun Silva,2,135479.74,0.0,270959.47,66682.45,Card,2025,8,August,2025-08,Q3,0.24609750675995937,0.0,Premium
ORD-11239,2024-09-20,CUST-1070,Customer 1318,Small Business,Eastern,Batticaloa,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,7,46615.06,0.1,293674.87,43181.77,Bank Transfer,2024,9,September,2024-09,Q3,0.14703937725417227,32630.542,Premium
ORD-11240,2025-02-21,CUST-1279,Customer 1285,Consumer,Central,Matale,Electronics,Mobile Phones,Nokia G42,Kasun Silva,1,201407.4,0.1,181266.66,19103.99,Cash,2025,2,February,2025-02,Q1,0.10539163682940923,20140.74,Premium
ORD-11241,2024-04-05,CUST-1443,Customer 1385,Consumer,North Western,Kurunegala,Home & Living,Kitchen,Rice Cooker,Ishara Madushan,2,61742.26,0.05,117310.3,9111.89,Card,2024,4,April,2024-04,Q2,0.0776734012273432,6174.226000000001,High
ORD-11242,2024-03-28,CUST-1009,Customer 1161,Corporate,Central,Nuwara Eliya,Electronics,Laptops,ASUS VivoBook,Kasun Silva,1,100748.19,0.0,100748.19,11821.07,Card,2024,3,March,2024-03,Q1,0.11733282751779461,0.0,High
ORD-11243,2024-03-18,CUST-1137,Customer 1273,Corporate,Central,Matale,Home & Living,Appliances,Vacuum Cleaner,Tharushi Fernando,1,39241.06,0.05,37279.0,6528.34,Digital Wallet,2024,3,March,2024-03,Q1,0.17512111376378123,1962.0529999999999,Medium
ORD-11244,2024-10-14,CUST-1269,Customer 1125,Corporate,North Western,Kurunegala,Fashion,Women,Handbag,Dilan Jayasinghe,5,16248.08,0.0,81240.41,4493.83,Digital Wallet,2024,10,October,2024-10,Q4,0.05531520581936994,0.0,High
ORD-11245,2024-04-29,CUST-1149,Customer 1075,Consumer,Central,Matale,Groceries,Snacks,Mixed Nuts,Dilan Jayasinghe,4,3719.87,0.0,14879.46,1277.04,Cash,2024,4,April,2024-04,Q2,0.08582569528732897,0.0,Medium
ORD-11246,2025-05-05,CUST-1254,Customer 1445,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Fruit Juice,Ishara Madushan,4,795.28,0.0,3181.12,620.45,Card,2025,5,May,2025-05,Q2,0.19504136907755762,0.0,Low
ORD-11247,2025-03-27,CUST-1392,Customer 1311,Corporate,Eastern,Ampara,Home & Living,Furniture,Coffee Table,Tharushi Fernando,6,11071.88,0.15,56466.58,4521.11,Digital Wallet,2025,3,March,2025-03,Q1,0.08006700600603046,9964.692,High
ORD-11248,2025-05-14,CUST-1042,Customer 1365,Consumer,Southern,Matara,Groceries,Beverages,Fruit Juice,Sachini Perera,2,1022.48,0.05,1942.72,173.18,Digital Wallet,2025,5,May,2025-05,Q2,0.08914305715697579,102.248,Low
ORD-11249,2024-06-13,CUST-1361,Customer 1424,Small Business,Central,Kandy,Home & Living,Kitchen,Rice Cooker,Sachini Perera,7,78103.03,0.0,546721.22,126018.95,Bank Transfer,2024,6,June,2024-06,Q2,0.23049946735193488,0.0,Premium
ORD-11250,2024-06-30,CUST-1418,Customer 1003,Corporate,Northern,Kilinochchi,Groceries,Snacks,Potato Chips,Dilan Jayasinghe,3,4968.52,0.0,14905.56,940.09,Bank Transfer,2024,6,June,2024-06,Q2,0.06306975383682331,0.0,Medium
ORD-11251,2025-04-13,CUST-1033,Customer 1068,Corporate,North Western,Kurunegala,Groceries,Beverages,Tea Pack,Ishara Madushan,4,1960.63,0.0,7842.5,856.66,Card,2025,4,April,2025-04,Q2,0.10923302518329614,0.0,Low
ORD-11252,2024-01-07,CUST-1095,Customer 1447,Small Business,Central,Matale,Fashion,Kids,Backpack,Sachini Perera,3,15946.34,0.0,47839.02,11557.73,Digital Wallet,2024,1,January,2024-01,Q1,0.24159629524183399,0.0,Medium
ORD-11253,2024-11-25,CUST-1253,Customer 1375,Corporate,North Western,Puttalam,Electronics,Accessories,Bluetooth Speaker,Sachini Perera,1,141499.51,0.15,120274.58,20678.78,Card,2024,11,November,2024-11,Q4,0.17192976271461516,21224.9265,High
ORD-11254,2025-11-03,CUST-1004,Customer 1231,Small Business,Central,Matale,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,7,122688.76,0.0,858821.3,75198.8,Card,2025,11,November,2025-11,Q4,0.08756047387273697,0.0,Premium
ORD-11255,2024-05-30,CUST-1434,Customer 1030,Corporate,Southern,Hambantota,Groceries,Household,Dish Wash,Kasun Silva,5,2177.97,0.0,10889.83,2759.21,Card,2024,5,May,2024-05,Q2,0.2533749379007753,0.0,Medium
ORD-11256,2024-03-25,CUST-1239,Customer 1362,Corporate,Western,Colombo,Electronics,Accessories,Bluetooth Speaker,Sachini Perera,6,77924.62,0.1,420792.95,66986.92,Cash,2024,3,March,2024-03,Q1,0.15919211574243342,46754.772,Premium
ORD-11257,2024-05-26,CUST-1001,Customer 1235,Corporate,Eastern,Batticaloa,Groceries,Beverages,Mineral Water,Sachini Perera,2,4656.3,0.15,7915.71,747.88,Bank Transfer,2024,5,May,2024-05,Q2,0.09448046985046193,1396.89,Low
ORD-11258,2025-09-15,CUST-1349,Customer 1203,Small Business,Eastern,Ampara,Groceries,Household,Tissue Pack,Dilan Jayasinghe,1,586.37,0.05,557.05,96.22,Cash,2025,9,September,2025-09,Q3,0.17273135266134101,29.3185,Low
ORD-11259,2025-01-15,CUST-1385,Customer 1428,Small Business,Western,Kalutara,Fashion,Men,Running Shoes,Kasun Silva,6,10694.91,0.0,64169.46,11356.74,Digital Wallet,2025,1,January,2025-01,Q1,0.17698045144839927,0.0,High
ORD-11260,2025-07-01,CUST-1032,Customer 1373,Consumer,North Western,Puttalam,Electronics,Mobile Phones,Nokia G42,Nimal Perera,7,57086.88,0.1,359647.37,42464.75,Cash,2025,7,July,2025-07,Q3,0.11807329496111706,39960.816,Premium
ORD-11261,2024-10-11,CUST-1373,Customer 1319,Small Business,Sabaragamuwa,Kegalle,Groceries,Household,Tissue Pack,Dilan Jayasinghe,7,703.8,0.05,4680.25,1235.47,Card,2024,10,October,2024-10,Q4,0.2639752149991988,246.32999999999998,Low
ORD-11262,2025-11-30,CUST-1282,Customer 1411,Consumer,Central,Matale,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,7,45901.01,0.05,305241.73,46584.37,Card,2025,11,November,2025-11,Q4,0.15261468345104717,16065.353500000001,Premium
ORD-11263,2024-03-22,CUST-1003,Customer 1210,Consumer,Eastern,Batticaloa,Groceries,Household,Dish Wash,Kasun Silva,6,845.56,0.0,5073.37,304.53,Cash,2024,3,March,2024-03,Q1,0.0600251903567057,0.0,Low
ORD-11264,2025-05-28,CUST-1116,Customer 1088,Corporate,North Western,Kurunegala,Home & Living,Furniture,Coffee Table,Sachini Perera,6,82743.73,0.0,496462.4,73505.1,Cash,2025,5,May,2025-05,Q2,0.14805773810866643,0.0,Premium
ORD-11265,2025-12-09,CUST-1258,Customer 1092,Corporate,Sabaragamuwa,Ratnapura,Electronics,Laptops,Lenovo IdeaPad,Nimal Perera,6,125957.13,0.1,680168.49,56411.18,Bank Transfer,2025,12,December,2025-12,Q4,0.08293706754924798,75574.278,Premium
ORD-11266,2025-06-06,CUST-1035,Customer 1338,Corporate,Western,Gampaha,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,3,26491.96,0.1,71528.28,16950.09,Cash,2025,6,June,2025-06,Q2,0.2369704681840525,7947.588000000001,High
ORD-11267,2025-01-20,CUST-1257,Customer 1142,Consumer,Western,Colombo,Fashion,Men,Casual Shirt,Kasun Silva,5,15867.0,0.1,71401.49,11355.06,Cash,2025,1,January,2025-01,Q1,0.15903113506454836,7933.5,High
ORD-11268,2025-12-07,CUST-1175,Customer 1100,Corporate,Northern,Vavuniya,Fashion,Women,Ladies Watch,Ishara Madushan,2,13950.06,0.05,26505.11,3086.99,Digital Wallet,2025,12,December,2025-12,Q4,0.11646773018485869,1395.006,Medium
ORD-11269,2025-04-15,CUST-1244,Customer 1374,Corporate,Southern,Matara,Fashion,Women,Floral Dress,Sachini Perera,7,5172.76,0.1,32588.38,4559.45,Digital Wallet,2025,4,April,2025-04,Q2,0.1399102993152774,3620.9320000000002,Medium
ORD-11270,2024-04-28,CUST-1181,Customer 1152,Consumer,Northern,Vavuniya,Electronics,Laptops,Dell Inspiron,Nimal Perera,3,106401.48,0.15,271323.77,27049.77,Digital Wallet,2024,4,April,2024-04,Q2,0.09969554086617623,47880.666,Premium
ORD-11271,2025-01-30,CUST-1394,Customer 1301,Small Business,Sabaragamuwa,Kegalle,Home & Living,Kitchen,Rice Cooker,Tharushi Fernando,6,25347.56,0.0,152085.34,19158.73,Card,2025,1,January,2025-01,Q1,0.12597354879832598,0.0,Premium
ORD-11272,2025-06-15,CUST-1345,Customer 1250,Small Business,Southern,Matara,Groceries,Household,Floor Cleaner,Kasun Silva,1,2397.87,0.1,2158.08,232.8,Cash,2025,6,June,2025-06,Q2,0.10787366548042705,239.787,Low
ORD-11273,2024-09-17,CUST-1008,Customer 1284,Consumer,North Western,Puttalam,Electronics,Accessories,USB-C Hub,Sachini Perera,1,173977.54,0.15,147880.91,9451.27,Bank Transfer,2024,9,September,2024-09,Q3,0.06391135948514247,26096.631,High
ORD-11274,2024-09-12,CUST-1302,Customer 1061,Corporate,North Western,Puttalam,Home & Living,Appliances,Water Heater,Sachini Perera,7,67177.71,0.05,446731.78,124356.58,Cash,2024,9,September,2024-09,Q3,0.27836967408049634,23512.198500000002,Premium
ORD-11275,2024-08-13,CUST-1376,Customer 1048,Small Business,Southern,Matara,Groceries,Household,Detergent,Dilan Jayasinghe,4,2878.65,0.05,10938.87,1368.83,Bank Transfer,2024,8,August,2024-08,Q3,0.12513449743894933,575.73,Medium
ORD-11276,2024-02-22,CUST-1214,Customer 1115,Consumer,Eastern,Batticaloa,Home & Living,Appliances,Standing Fan,Dilan Jayasinghe,1,58853.29,0.05,55910.63,5152.41,Cash,2024,2,February,2024-02,Q1,0.09215438996126497,2942.6645000000003,High
ORD-11277,2025-05-14,CUST-1327,Customer 1185,Consumer,Southern,Hambantota,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,5,3588.54,0.1,16148.44,2824.47,Card,2025,5,May,2025-05,Q2,0.17490667829214462,1794.2700000000002,Medium
ORD-11278,2025-05-20,CUST-1045,Customer 1218,Consumer,Central,Kandy,Home & Living,Appliances,Standing Fan,Dilan Jayasinghe,2,7373.07,0.15,12534.21,3098.54,Cash,2025,5,May,2025-05,Q2,0.24720664485436258,2211.921,Medium
ORD-11279,2024-12-29,CUST-1386,Customer 1063,Small Business,Central,Matale,Groceries,Snacks,Chocolate,Tharushi Fernando,3,3872.76,0.0,11618.28,544.22,Digital Wallet,2024,12,December,2024-12,Q4,0.04684170118124197,0.0,Medium
ORD-11280,2024-10-06,CUST-1050,Customer 1122,Consumer,North Western,Kurunegala,Home & Living,Appliances,Water Heater,Sachini Perera,3,53584.63,0.2,128603.12,25976.62,Bank Transfer,2024,10,October,2024-10,Q4,0.20199058934184488,32150.778,High
ORD-11281,2025-08-15,CUST-1017,Customer 1383,Corporate,Sabaragamuwa,Ratnapura,Electronics,Accessories,USB-C Hub,Sachini Perera,7,152997.61,0.05,1017434.1,90163.67,Digital Wallet,2025,8,August,2025-08,Q3,0.0886186830183891,53549.1635,Premium
ORD-11282,2025-12-14,CUST-1349,Customer 1139,Consumer,North Western,Puttalam,Home & Living,Kitchen,Electric Kettle,Tharushi Fernando,4,48124.23,0.2,153997.55,14784.4,Cash,2025,12,December,2025-12,Q4,0.09600412474094557,38499.384000000005,Premium
ORD-11283,2024-06-06,CUST-1336,Customer 1281,Small Business,Western,Colombo,Fashion,Kids,School Shoes,Nimal Perera,4,10097.08,0.0,40388.33,11394.01,Bank Transfer,2024,6,June,2024-06,Q2,0.2821114415971148,0.0,Medium
ORD-11284,2025-09-23,CUST-1065,Customer 1321,Corporate,Central,Matale,Groceries,Household,Detergent,Nimal Perera,1,746.41,0.0,746.41,199.07,Card,2025,9,September,2025-09,Q3,0.2667032863975563,0.0,Low
ORD-11285,2024-02-28,CUST-1217,Customer 1396,Small Business,Sabaragamuwa,Kegalle,Groceries,Snacks,Potato Chips,Kasun Silva,7,1782.67,0.1,11230.84,3127.8,Card,2024,2,February,2024-02,Q1,0.27850098478831503,1247.8690000000001,Medium
ORD-11286,2025-12-27,CUST-1322,Customer 1305,Corporate,Western,Gampaha,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,1,97496.85,0.05,92622.01,6866.62,Bank Transfer,2025,12,December,2025-12,Q4,0.07413594241800626,4874.842500000001,High
ORD-11287,2024-05-07,CUST-1152,Customer 1075,Consumer,Sabaragamuwa,Ratnapura,Groceries,Household,Floor Cleaner,Ishara Madushan,6,3608.9,0.0,21653.42,2952.07,Bank Transfer,2024,5,May,2024-05,Q2,0.1363327363529641,0.0,Medium
ORD-11288,2025-12-21,CUST-1262,Customer 1185,Corporate,Central,Nuwara Eliya,Electronics,Accessories,USB-C Hub,Ishara Madushan,7,146457.56,0.2,820162.34,84592.91,Cash,2025,12,December,2025-12,Q4,0.10314166583166938,205040.584,Premium
ORD-11289,2024-04-24,CUST-1218,Customer 1015,Corporate,Southern,Hambantota,Groceries,Household,Dish Wash,Tharushi Fernando,6,2199.1,0.2,10555.7,1827.19,Digital Wallet,2024,4,April,2024-04,Q2,0.17309984179163865,2638.92,Medium
ORD-11290,2024-07-27,CUST-1383,Customer 1428,Small Business,Western,Gampaha,Home & Living,Appliances,Vacuum Cleaner,Kasun Silva,1,38335.49,0.0,38335.49,5219.54,Cash,2024,7,July,2024-07,Q3,0.13615425288681585,0.0,Medium
ORD-11291,2025-06-09,CUST-1302,Customer 1030,Corporate,Sabaragamuwa,Ratnapura,Groceries,Household,Floor Cleaner,Sachini Perera,2,3430.03,0.0,6860.07,1545.18,Card,2025,6,June,2025-06,Q2,0.22524259956531056,0.0,Low
ORD-11292,2025-06-04,CUST-1405,Customer 1002,Small Business,Western,Kalutara,Groceries,Snacks,Mixed Nuts,Dilan Jayasinghe,6,1143.83,0.0,6862.98,1895.17,Bank Transfer,2025,6,June,2025-06,Q2,0.2761438908462505,0.0,Low
ORD-11293,2025-07-05,CUST-1343,Customer 1097,Corporate,Sabaragamuwa,Kegalle,Groceries,Beverages,Fruit Juice,Sachini Perera,6,3972.59,0.0,23835.54,6503.98,Card,2025,7,July,2025-07,Q3,0.27286900149944154,0.0,Medium
ORD-11294,2024-08-24,CUST-1019,Customer 1031,Small Business,North Western,Puttalam,Electronics,Mobile Phones,iPhone 13,Nimal Perera,4,38746.06,0.15,131736.59,18736.6,Bank Transfer,2024,8,August,2024-08,Q3,0.14222775919734978,23247.636,High
ORD-11295,2024-10-07,CUST-1220,Customer 1357,Corporate,Northern,Vavuniya,Home & Living,Appliances,Vacuum Cleaner,Sachini Perera,5,29533.36,0.05,140283.48,35409.04,Digital Wallet,2024,10,October,2024-10,Q4,0.2524106188412206,7383.34,High
ORD-11296,2024-12-24,CUST-1002,Customer 1422,Small Business,Southern,Galle,Home & Living,Kitchen,Blender,Sachini Perera,1,78124.23,0.05,74218.02,20056.53,Cash,2024,12,December,2024-12,Q4,0.2702380095831174,3906.2115,High
ORD-11297,2024-07-19,CUST-1015,Customer 1226,Corporate,Southern,Hambantota,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,2,42220.68,0.1,75997.22,5068.96,Card,2024,7,July,2024-07,Q3,0.06669928189478509,8444.136,High
ORD-11298,2024-10-04,CUST-1336,Customer 1190,Consumer,Western,Colombo,Fashion,Women,Floral Dress,Nimal Perera,1,15326.93,0.05,14560.59,2184.22,Bank Transfer,2024,10,October,2024-10,Q4,0.15000903122744338,766.3465000000001,Medium
ORD-11299,2024-08-22,CUST-1216,Customer 1312,Consumer,Eastern,Trincomalee,Home & Living,Appliances,Water Heater,Nimal Perera,4,46238.53,0.1,166458.7,28395.14,Cash,2024,8,August,2024-08,Q3,0.1705836943337897,18495.412,Premium
ORD-11300,2025-05-08,CUST-1074,Customer 1425,Small Business,Central,Matale,Groceries,Snacks,Chocolate,Sachini Perera,1,3488.9,0.05,3314.45,949.8,Digital Wallet,2025,5,May,2025-05,Q2,0.28656338155651767,174.44500000000002,Low
ORD-11301,2024-01-04,CUST-1119,Customer 1065,Corporate,Sabaragamuwa,Ratnapura,Groceries,Household,Floor Cleaner,Sachini Perera,7,267.65,0.0,1873.56,331.79,Digital Wallet,2024,1,January,2024-01,Q1,0.17709067230299538,0.0,Low
ORD-11302,2025-10-27,CUST-1012,Customer 1339,Consumer,Southern,Galle,Electronics,Mobile Phones,Galaxy A15,Dilan Jayasinghe,3,67909.8,0.0,203729.39,51842.29,Card,2025,10,October,2025-10,Q4,0.25446642725431023,0.0,Premium
ORD-11303,2025-03-17,CUST-1146,Customer 1125,Small Business,Western,Kalutara,Groceries,Snacks,Biscuits,Kasun Silva,7,1098.13,0.0,7686.88,1837.88,Digital Wallet,2025,3,March,2025-03,Q1,0.23909310409424891,0.0,Low
ORD-11304,2024-01-29,CUST-1215,Customer 1126,Consumer,Northern,Vavuniya,Groceries,Snacks,Chocolate,Tharushi Fernando,5,2463.34,0.1,11085.04,2712.94,Cash,2024,1,January,2024-01,Q1,0.24473885524995848,1231.67,Medium
ORD-11305,2024-04-18,CUST-1428,Customer 1232,Corporate,North Western,Kurunegala,Groceries,Household,Detergent,Ishara Madushan,3,2265.73,0.0,6797.18,919.69,Digital Wallet,2024,4,April,2024-04,Q2,0.1353046410423146,0.0,Low
ORD-11306,2025-09-01,CUST-1220,Customer 1257,Consumer,Western,Kalutara,Electronics,Mobile Phones,Galaxy A15,Ishara Madushan,2,75211.38,0.0,150422.76,31495.28,Card,2025,9,September,2025-09,Q3,0.20937842119104846,0.0,Premium
ORD-11307,2025-12-27,CUST-1096,Customer 1315,Consumer,Western,Kalutara,Groceries,Snacks,Biscuits,Kasun Silva,7,4415.08,0.1,27814.99,1410.69,Card,2025,12,December,2025-12,Q4,0.050716897615278665,3090.556,Medium
ORD-11308,2024-03-15,CUST-1415,Customer 1342,Consumer,North Western,Kurunegala,Electronics,Accessories,USB-C Hub,Nimal Perera,4,86526.28,0.2,276884.09,69762.4,Cash,2024,3,March,2024-03,Q1,0.2519552495775398,69221.024,Premium
ORD-11309,2024-05-25,CUST-1187,Customer 1061,Corporate,Eastern,Trincomalee,Fashion,Kids,School Shoes,Sachini Perera,3,4856.79,0.1,13113.32,2425.54,Cash,2024,5,May,2024-05,Q2,0.1849676512126601,1457.037,Medium
ORD-11310,2024-05-07,CUST-1207,Customer 1434,Small Business,Central,Matale,Electronics,Accessories,USB-C Hub,Ishara Madushan,5,190707.85,0.05,905862.29,67431.79,Digital Wallet,2024,5,May,2024-05,Q2,0.0744393388977479,47676.9625,Premium
ORD-11311,2024-02-11,CUST-1441,Customer 1253,Small Business,Central,Nuwara Eliya,Groceries,Household,Tissue Pack,Tharushi Fernando,7,3759.43,0.0,26316.01,4315.57,Card,2024,2,February,2024-02,Q1,0.1639902857614053,0.0,Medium
ORD-11312,2024-12-21,CUST-1153,Customer 1053,Consumer,North Western,Kurunegala,Electronics,Mobile Phones,Galaxy A15,Kasun Silva,5,79272.89,0.1,356728.0,96206.89,Bank Transfer,2024,12,December,2024-12,Q4,0.26969256688569443,39636.44500000001,Premium
ORD-11313,2024-02-10,CUST-1439,Customer 1350,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Vacuum Cleaner,Tharushi Fernando,6,71886.33,0.0,431317.96,90166.5,Bank Transfer,2024,2,February,2024-02,Q1,0.2090487954640238,0.0,Premium
ORD-11314,2024-02-03,CUST-1191,Customer 1139,Corporate,Central,Nuwara Eliya,Groceries,Beverages,Fruit Juice,Dilan Jayasinghe,7,2165.35,0.05,14399.54,1837.61,Card,2024,2,February,2024-02,Q1,0.12761588217401387,757.8725,Medium
ORD-11315,2024-01-17,CUST-1251,Customer 1133,Small Business,Northern,Kilinochchi,Electronics,Laptops,ASUS VivoBook,Kasun Silva,6,174855.22,0.15,891761.6,121810.51,Card,2024,1,January,2024-01,Q1,0.13659537481766426,157369.698,Premium
ORD-11316,2025-11-07,CUST-1041,Customer 1173,Small Business,Western,Kalutara,Fashion,Kids,School Shoes,Tharushi Fernando,4,1412.65,0.1,5085.55,579.29,Card,2025,11,November,2025-11,Q4,0.11390901672385484,565.0600000000001,Low
ORD-11317,2024-06-01,CUST-1173,Customer 1183,Consumer,Northern,Jaffna,Fashion,Women,Ladies Watch,Ishara Madushan,2,7856.5,0.05,14927.35,3954.1,Card,2024,6,June,2024-06,Q2,0.2648896153704442,785.6500000000001,Medium
ORD-11318,2025-01-12,CUST-1223,Customer 1020,Small Business,Western,Gampaha,Electronics,Accessories,Wireless Mouse,Ishara Madushan,3,100639.52,0.0,301918.57,56166.08,Digital Wallet,2025,1,January,2025-01,Q1,0.18603055784213604,0.0,Premium
ORD-11319,2025-08-10,CUST-1381,Customer 1011,Corporate,Western,Gampaha,Electronics,Laptops,Dell Inspiron,Kasun Silva,7,113176.57,0.1,713012.41,120857.11,Card,2025,8,August,2025-08,Q3,0.16950211287346317,79223.599,Premium
ORD-11320,2025-08-21,CUST-1186,Customer 1182,Corporate,Southern,Galle,Electronics,Laptops,HP Pavilion,Nimal Perera,3,133891.41,0.15,341423.09,45647.22,Cash,2025,8,August,2025-08,Q3,0.1336969330340253,60251.13449999999,Premium
ORD-11321,2025-09-20,CUST-1157,Customer 1041,Consumer,Central,Nuwara Eliya,Fashion,Kids,Kids Shorts,Ishara Madushan,5,12280.11,0.05,58330.52,7480.97,Bank Transfer,2025,9,September,2025-09,Q3,0.12825138538110067,3070.0275,High
ORD-11322,2024-12-07,CUST-1180,Customer 1182,Consumer,North Western,Puttalam,Fashion,Kids,Kids T-Shirt,Kasun Silva,3,7715.8,0.15,19675.28,4939.54,Bank Transfer,2024,12,December,2024-12,Q4,0.25105309810076404,3472.11,Medium
ORD-11323,2024-01-27,CUST-1159,Customer 1447,Corporate,Sabaragamuwa,Kegalle,Home & Living,Furniture,Coffee Table,Ishara Madushan,3,55033.11,0.1,148589.4,16616.19,Card,2024,1,January,2024-01,Q1,0.11182621371376424,16509.933,High
ORD-11324,2024-10-13,CUST-1115,Customer 1384,Consumer,Southern,Galle,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,2,43607.65,0.1,78493.76,18083.68,Bank Transfer,2024,10,October,2024-10,Q4,0.23038366361861123,8721.53,High
ORD-11325,2025-10-07,CUST-1436,Customer 1027,Small Business,Western,Kalutara,Fashion,Kids,School Shoes,Ishara Madushan,3,14987.35,0.1,40465.84,9807.51,Digital Wallet,2025,10,October,2025-10,Q4,0.24236516528508986,4496.205000000001,Medium
ORD-11326,2024-06-16,CUST-1021,Customer 1408,Corporate,North Western,Puttalam,Home & Living,Furniture,Bookshelf,Ishara Madushan,3,11240.57,0.2,26977.37,4364.63,Bank Transfer,2024,6,June,2024-06,Q2,0.16178856574973766,6744.342000000001,Medium
ORD-11327,2025-09-01,CUST-1150,Customer 1001,Corporate,Southern,Matara,Home & Living,Furniture,Office Chair,Dilan Jayasinghe,1,55716.49,0.05,52930.66,5274.4,Bank Transfer,2025,9,September,2025-09,Q3,0.09964734994802633,2785.8245,High
ORD-11328,2024-09-24,CUST-1222,Customer 1223,Consumer,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Redmi Note 13,Kasun Silva,5,131623.41,0.0,658117.07,111611.06,Cash,2024,9,September,2024-09,Q3,0.16959149836365742,0.0,Premium
ORD-11329,2025-03-30,CUST-1113,Customer 1077,Consumer,Western,Kalutara,Fashion,Kids,Kids Shorts,Dilan Jayasinghe,1,13739.84,0.1,12365.86,2577.07,Card,2025,3,March,2025-03,Q1,0.20840200358082656,1373.9840000000002,Medium
ORD-11330,2025-11-15,CUST-1437,Customer 1161,Small Business,Northern,Kilinochchi,Electronics,Laptops,Lenovo IdeaPad,Kasun Silva,7,154286.74,0.1,972006.49,90773.17,Cash,2025,11,November,2025-11,Q4,0.09338741143590512,108000.718,Premium
ORD-11331,2025-02-04,CUST-1167,Customer 1392,Small Business,North Western,Puttalam,Fashion,Men,Casual Shirt,Dilan Jayasinghe,4,13564.54,0.05,51545.25,12575.99,Card,2025,2,February,2025-02,Q1,0.24397961014836478,2712.9080000000004,High
ORD-11332,2025-04-20,CUST-1181,Customer 1162,Consumer,North Western,Kurunegala,Home & Living,Kitchen,Electric Kettle,Ishara Madushan,5,39559.67,0.1,178018.52,26089.57,Bank Transfer,2025,4,April,2025-04,Q2,0.14655536963232815,19779.835,Premium
ORD-11333,2025-12-02,CUST-1250,Customer 1366,Corporate,Western,Gampaha,Groceries,Snacks,Chocolate,Nimal Perera,7,3827.7,0.0,26793.89,5843.99,Bank Transfer,2025,12,December,2025-12,Q4,0.21810905396715444,0.0,Medium
ORD-11334,2025-09-25,CUST-1155,Customer 1110,Corporate,North Western,Kurunegala,Electronics,Laptops,Dell Inspiron,Tharushi Fernando,5,38635.47,0.05,183518.48,44305.4,Bank Transfer,2025,9,September,2025-09,Q3,0.24142200829039123,9658.8675,Premium
