order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method
ORD-11124,2025-01-12,CUST-1297,Customer 1014,Consumer,Central,Matale,Groceries,Household,Dish Wash,Ishara Madushan,5,4473.19,0.15,19011.05,1364.22,Bank Transfer
ORD-11125,2024-02-20,CUST-1278,Customer 1162,Consumer,Central,Kandy,Electronics,Laptops,ASUS VivoBook,Tharushi Fernando,5,33730.38,0.1,151786.71,25819.45,Card
ORD-11126,2024-01-29,CUST-1056,Customer 1080,Consumer,Northern,Kilinochchi,Fashion,Women,Handbag,Kasun Silva,1,8465.12,0.0,8465.12,840.43,Card
ORD-11127,2025-04-06,CUST-1044,Customer 1398,Consumer,Sabaragamuwa,Ratnapura,Groceries,Household,Floor Cleaner,Tharushi Fernando,2,1584.2,0.15,2693.13,347.19,Cash
ORD-11128,2024-10-22,CUST-1120,Customer 1324,Consumer,Southern,Matara,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,4,2174.49,0.0,8697.97,1567.55,Card
ORD-11129,2024-10-23,CUST-1033,Customer 1361,Corporate,Western,Gampaha,Electronics,Mobile Phones,Redmi Note 13,Ishara Madushan,1,182399.96,0.15,155039.97,20912.58,Digital Wallet
ORD-11130,2025-12-26,CUST-1260,Customer 1260,Small Business,Northern,Jaffna,Home & Living,Kitchen,Electric Kettle,Kasun Silva,1,13822.61,0.1,12440.35,2074.01,Card
ORD-11131,2025-02-10,CUST-1281,Customer 1115,Corporate,Eastern,Trincomalee,Groceries,Beverages,Tea Pack,Ishara Madushan,5,979.69,0.0,4898.44,701.05,Bank Transfer
ORD-11132,2025-09-04,CUST-1031,Customer 1236,Corporate,North Western,Kurunegala,Electronics,Mobile Phones,Nokia G42,Ishara Madushan,4,123407.87,0.05,468949.92,124962.83,Bank Transfer
ORD-11133,2025-02-08,CUST-1195,Customer 1008,Small Business,Sabaragamuwa,Kegalle,Fashion,Kids,School Shoes,Ishara Madushan,5,16709.91,0.0,83549.54,11282.12,Bank Transfer
ORD-11134,2024-12-11,CUST-1309,Customer 1366,Corporate,Western,Colombo,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,3,99535.42,0.15,253815.33,47119.42,Cash
ORD-11135,2025-09-13,CUST-1331,Customer 1031,Small Business,Sabaragamuwa,Ratnapura,Fashion,Women,Floral Dress,Ishara Madushan,1,6903.5,0.0,6903.5,1901.95,Bank Transfer
ORD-11136,2025-02-23,CUST-1042,Customer 1366,Corporate,North Western,Puttalam,Fashion,Kids,Kids Shorts,Kasun Silva,4,4344.16,0.15,14770.13,4093.64,Bank Transfer
ORD-11137,2024-06-30,CUST-1186,Customer 1178,Consumer,Southern,Galle,Groceries,Household,Tissue Pack,Sachini Perera,2,2555.52,0.05,4855.49,1308.48,Card
ORD-11138,2024-01-01,CUST-1122,Customer 1250,Small Business,North Western,Kurunegala,Groceries,Beverages,Tea Pack,Kasun Silva,6,2099.59,0.05,11967.65,933.71,Digital Wallet
ORD-11139,2025-07-20,CUST-1250,Customer 1095,Small Business,Eastern,Ampara,Groceries,Snacks,Biscuits,Sachini Perera,6,1450.84,0.1,7834.55,1499.83,Cash
ORD-11140,2025-01-05,CUST-1249,Customer 1105,Corporate,Eastern,Batticaloa,Groceries,Household,Detergent,Dilan Jayasinghe,4,4056.52,0.0,16226.07,3643.93,Bank Transfer
ORD-11141,2025-10-22,CUST-1403,Customer 1127,Corporate,Northern,Jaffna,Electronics,Mobile Phones,Nokia G42,Kasun Silva,7,86764.57,0.1,546616.76,104814.18,Digital Wallet
ORD-11142,2025-03-06,CUST-1349,Customer 1342,Consumer,Western,Colombo,Electronics,Laptops,Dell Inspiron,Nimal Perera,7,22888.54,0.1,144197.82,19903.46,Bank Transfer
ORD-11143,2024-11-04,CUST-1151,Customer 1050,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Bookshelf,Tharushi Fernando,2,41236.85,0.0,82473.69,22680.61,Digital Wallet
ORD-11144,2024-05-16,CUST-1198,Customer 1135,Consumer,North Western,Kurunegala,Electronics,Mobile Phones,Nokia G42,Tharushi Fernando,7,20737.2,0.1,130644.36,12293.37,Digital Wallet
ORD-11145,2024-07-20,CUST-1286,Customer 1172,Consumer,Central,Nuwara Eliya,Home & Living,Appliances,Vacuum Cleaner,Ishara Madushan,3,18657.81,0.0,55973.42,5038.96,Card
ORD-11146,2025-03-11,CUST-1377,Customer 1364,Small Business,North Western,Kurunegala,Home & Living,Furniture,Study Desk,Sachini Perera,4,82411.36,0.0,329645.46,88636.05,Bank Transfer
ORD-11147,2024-11-08,CUST-1383,Customer 1330,Small Business,Central,Nuwara Eliya,Electronics,Accessories,USB-C Hub,Ishara Madushan,5,92374.44,0.0,461872.18,88644.9,Digital Wallet
ORD-11148,2024-04-26,CUST-1278,Customer 1271,Corporate,Western,Gampaha,Electronics,Laptops,ASUS VivoBook,Tharushi Fernando,6,136670.88,0.1,738022.74,48063.47,Cash
ORD-11149,2025-10-27,CUST-1428,Customer 1083,Small Business,North Western,Puttalam,Groceries,Snacks,Biscuits,Kasun Silva,5,1678.83,0.0,8394.15,1570.98,Cash
ORD-11150,2025-07-28,CUST-1419,Customer 1397,Corporate,Southern,Matara,Groceries,Snacks,Biscuits,Kasun Silva,2,2189.05,0.0,4378.11,333.28,Bank Transfer
ORD-11151,2024-08-31,CUST-1104,Customer 1241,Small Business,Western,Kalutara,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,7,91377.18,0.15,543694.2,100684.16,Cash
ORD-11152,2025-06-20,CUST-1069,Customer 1190,Consumer,Central,Kandy,Home & Living,Furniture,Bookshelf,Sachini Perera,5,63226.41,0.05,300325.44,80251.47,Cash
ORD-11153,2025-08-24,CUST-1067,Customer 1387,Corporate,Western,Gampaha,Groceries,Beverages,Fruit Juice,Kasun Silva,3,3891.46,0.05,11090.65,2632.3,Cash
ORD-11154,2024-03-15,CUST-1013,Customer 1152,Small Business,Northern,Jaffna,Fashion,Men,Running Shoes,Kasun Silva,4,11979.22,0.0,47916.86,7312.9,Cash
ORD-11155,2025-01-20,CUST-1435,Customer 1021,Small Business,Sabaragamuwa,Kegalle,Electronics,Accessories,Bluetooth Speaker,Nimal Perera,4,95878.17,0.2,306810.14,41471.33,Cash
ORD-11156,2024-07-28,CUST-1259,Customer 1426,Consumer,Western,Colombo,Groceries,Snacks,Biscuits,Nimal Perera,3,2377.73,0.15,6063.2,1449.82,Digital Wallet
ORD-11157,2025-04-19,CUST-1326,Customer 1151,Small Business,Western,Gampaha,Groceries,Beverages,Tea Pack,Nimal Perera,6,1465.93,0.1,7916.01,1019.23,Cash
ORD-11158,2025-02-21,CUST-1391,Customer 1105,Consumer,Southern,Matara,Groceries,Beverages,Mineral Water,Ishara Madushan,4,3436.11,0.05,13057.22,1590.25,Cash
ORD-11159,2024-12-12,CUST-1242,Customer 1301,Corporate,Northern,Kilinochchi,Groceries,Snacks,Biscuits,Sachini Perera,5,1388.08,0.1,6246.34,555.87,Cash
ORD-11160,2025-06-12,CUST-1447,Customer 1337,Consumer,Northern,Vavuniya,Fashion,Kids,School Shoes,Nimal Perera,4,6655.81,0.1,23960.92,3139.91,Cash
ORD-11161,2025-10-01,CUST-1298,Customer 1244,Small Business,Eastern,Ampara,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,5,25499.04,0.0,127495.19,16836.48,Bank Transfer
ORD-11162,2024-06-27,CUST-1246,Customer 1346,Consumer,Southern,Matara,Groceries,Household,Floor Cleaner,Kasun Silva,5,396.24,0.1,1783.06,441.09,Card
ORD-11163,2024-06-30,CUST-1421,Customer 1392,Small Business,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,iPhone 13,Dilan Jayasinghe,3,30857.71,0.1,83315.83,8789.04,Bank Transfer
ORD-11164,2025-10-25,CUST-1261,Customer 1286,Corporate,Southern,Hambantota,Home & Living,Kitchen,Air Fryer,Ishara Madushan,1,49661.58,0.0,49661.58,8338.02,Bank Transfer
ORD-11165,2024-01-25,CUST-1437,Customer 1396,Consumer,Southern,Matara,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,1,169110.5,0.0,169110.5,11855.85,Cash
ORD-11166,2024-06-28,CUST-1382,Customer 1223,Consumer,Northern,Kilinochchi,Home & Living,Kitchen,Blender,Tharushi Fernando,4,25554.46,0.0,102217.86,7610.26,Card
ORD-11167,2025-12-10,CUST-1403,Customer 1102,Small Business,North Western,Puttalam,Groceries,Household,Tissue Pack,Ishara Madushan,3,4597.09,0.05,13101.7,1900.84,Bank Transfer
ORD-11168,2025-05-15,CUST-1357,Customer 1384,Consumer,Eastern,Trincomalee,Groceries,Snacks,Chocolate,Dilan Jayasinghe,5,3373.57,0.15,14337.68,2890.51,Cash
ORD-11169,2024-06-09,CUST-1205,Customer 1253,Small Business,Northern,Jaffna,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,3,125110.09,0.1,337797.23,43509.34,Digital Wallet
ORD-11170,2024-06-25,CUST-1248,Customer 1295,Small Business,Eastern,Batticaloa,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,6,31793.78,0.1,171686.43,34689.14,Card
ORD-11171,2024-10-11,CUST-1275,Customer 1315,Consumer,Northern,Jaffna,Electronics,Laptops,Lenovo IdeaPad,Tharushi Fernando,7,199336.56,0.05,1325588.14,72439.29,Cash
ORD-11172,2024-03-03,CUST-1013,Customer 1122,Consumer,Eastern,Batticaloa,Home & Living,Furniture,Coffee Table,Sachini Perera,7,51691.39,0.1,325655.77,82268.52,Bank Transfer
ORD-11173,2025-10-23,CUST-1242,Customer 1110,Consumer,Western,Colombo,Home & Living,Kitchen,Electric Kettle,Kasun Silva,4,23158.74,0.0,92634.97,9559.27,Bank Transfer
ORD-11174,2025-10-27,CUST-1207,Customer 1052,Consumer,North Western,Kurunegala,Fashion,Kids,School Shoes,Kasun Silva,2,1338.37,0.0,2676.74,735.33,Cash
ORD-11175,2024-06-04,CUST-1137,Customer 1369,Corporate,Central,Matale,Electronics,Mobile Phones,Redmi Note 13,Sachini Perera,6,58920.63,0.15,300495.2,37148.37,Cash
ORD-11176,2025-04-13,CUST-1148,Customer 1089,Corporate,Southern,Galle,Fashion,Women,Floral Dress,Tharushi Fernando,7,8471.9,0.05,56338.13,5893.39,Card
ORD-11177,2024-02-18,CUST-1283,Customer 1104,Consumer,Eastern,Ampara,Groceries,Household,Detergent,Kasun Silva,2,4061.65,0.1,7310.96,1045.96,Card
ORD-11178,2024-03-24,CUST-1317,Customer 1192,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Water Heater,Tharushi Fernando,1,52372.35,0.15,44516.5,8434.85,Bank Transfer
ORD-11179,2024-12-26,CUST-1385,Customer 1112,Small Business,Eastern,Trincomalee,Home & Living,Kitchen,Blender,Tharushi Fernando,5,60963.57,0.1,274336.08,17003.49,Card
ORD-11180,2025-11-19,CUST-1272,Customer 1266,Consumer,Southern,Galle,Electronics,Accessories,USB-C Hub,Ishara Madushan,5,204127.38,0.0,1020636.91,183866.28,Digital Wallet
ORD-11181,2024-05-27,CUST-1310,Customer 1165,Consumer,Central,Nuwara Eliya,Electronics,Laptops,Lenovo IdeaPad,Ishara Madushan,4,91677.66,0.15,311704.05,32661.99,Digital Wallet
ORD-11182,2025-09-21,CUST-1103,Customer 1111,Consumer,Sabaragamuwa,Kegalle,Groceries,Household,Floor Cleaner,Tharushi Fernando,1,3354.77,0.0,3354.77,257.41,Bank Transfer
ORD-11183,2024-12-07,CUST-1432,Customer 1449,Corporate,Eastern,Ampara,Groceries,Household,Floor Cleaner,Tharushi Fernando,6,1163.77,0.1,6284.37,1776.35,Digital Wallet
ORD-11184,2025-04-20,CUST-1142,Customer 1046,Corporate,North Western,Kurunegala,Home & Living,Kitchen,Blender,Kasun Silva,5,20956.38,0.05,99542.8,9839.11,Digital Wallet
ORD-11185,2024-03-03,CUST-1053,Customer 1001,Corporate,Central,Matale,Groceries,Snacks,Chocolate,Tharushi Fernando,3,2270.8,0.1,6131.16,1137.76,Cash
ORD-11186,2025-12-01,CUST-1253,Customer 1150,Consumer,Central,Kandy,Fashion,Women,Sandals,Ishara Madushan,5,17830.19,0.0,89150.94,8135.32,Cash
ORD-11187,2024-12-25,CUST-1018,Customer 1169,Corporate,Northern,Vavuniya,Fashion,Women,Ladies Watch,Dilan Jayasinghe,7,12758.13,0.05,84841.57,8000.36,Digital Wallet
ORD-11188,2025-07-14,CUST-1410,Customer 1324,Consumer,Southern,Matara,Fashion,Women,Ladies Watch,Kasun Silva,6,11775.77,0.15,60056.44,15260.12,Digital Wallet
ORD-11189,2024-11-22,CUST-1341,Customer 1259,Corporate,Central,Matale,Electronics,Laptops,Lenovo IdeaPad,Ishara Madushan,6,27134.57,0.15,138386.33,18314.18,Cash
ORD-11190,2024-05-20,CUST-1251,Customer 1324,Consumer,Sabaragamuwa,Kegalle,Home & Living,Kitchen,Rice Cooker,Tharushi Fernando,7,24058.71,0.0,168410.94,31530.84,Cash
ORD-11191,2024-08-02,CUST-1335,Customer 1319,Corporate,Eastern,Batticaloa,Fashion,Men,Running Shoes,Tharushi Fernando,5,11739.91,0.05,55764.57,13357.75,Bank Transfer
ORD-11192,2025-03-10,CUST-1344,Customer 1152,Consumer,Central,Nuwara Eliya,Home & Living,Appliances,Iron,Tharushi Fernando,2,76859.52,0.0,153719.03,40862.78,Bank Transfer
ORD-11193,2025-12-23,CUST-1101,Customer 1244,Corporate,Sabaragamuwa,Kegalle,Groceries,Snacks,Biscuits,Sachini Perera,3,4343.43,0.0,13030.28,2812.13,Card
ORD-11194,2024-11-13,CUST-1089,Customer 1032,Corporate,Sabaragamuwa,Kegalle,Home & Living,Kitchen,Blender,Kasun Silva,6,37742.84,0.15,192488.48,24839.91,Digital Wallet
ORD-11195,2024-02-01,CUST-1116,Customer 1220,Consumer,North Western,Puttalam,Fashion,Men,Running Shoes,Dilan Jayasinghe,1,12680.05,0.1,11412.04,2860.09,Digital Wallet
ORD-11196,2025-10-31,CUST-1271,Customer 1292,Corporate,Central,Matale,Groceries,Household,Detergent,Kasun Silva,5,2183.92,0.2,8735.69,2003.78,Card
ORD-11197,2024-10-11,CUST-1340,Customer 1285,Corporate,Southern,Hambantota,Electronics,Laptops,Dell Inspiron,Kasun Silva,4,66714.71,0.1,240172.97,26896.08,Digital Wallet
ORD-11198,2024-10-31,CUST-1161,Customer 1402,Corporate,Northern,Vavuniya,Groceries,Household,Tissue Pack,Ishara Madushan,2,3988.04,0.05,7577.29,1501.91,Cash
ORD-11199,2025-03-04,CUST-1186,Customer 1174,Small Business,Eastern,Batticaloa,Home & Living,Kitchen,Electric Kettle,Sachini Perera,6,60153.45,0.05,342874.64,88913.93,Digital Wallet
ORD-11200,2025-04-21,CUST-1244,Customer 1110,Consumer,Northern,Jaffna,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,6,449.71,0.1,2428.45,613.91,Cash
ORD-11201,2024-10-12,CUST-1031,Customer 1162,Consumer,Southern,Hambantota,Groceries,Household,Tissue Pack,Kasun Silva,4,4695.03,0.05,17841.13,3847.07,Cash
ORD-11202,2024-05-23,CUST-1020,Customer 1070,Consumer,North Western,Kurunegala,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,2,130640.31,0.1,235152.56,45369.66,Card
ORD-11203,2025-02-27,CUST-1026,Customer 1281,Corporate,Western,Gampaha,Fashion,Men,Denim Jeans,Sachini Perera,5,15504.17,0.05,73644.81,13431.13,Cash
ORD-11204,2024-01-19,CUST-1282,Customer 1369,Consumer,Northern,Jaffna,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,4,8965.89,0.1,32277.2,2730.32,Digital Wallet
ORD-11205,2024-01-18,CUST-1117,Customer 1340,Corporate,Northern,Jaffna,Electronics,Mobile Phones,Nokia G42,Sachini Perera,7,49500.35,0.1,311852.19,52959.24,Cash
ORD-11206,2025-08-12,CUST-1385,Customer 1439,Corporate,Northern,Jaffna,Home & Living,Kitchen,Electric Kettle,Sachini Perera,7,30666.21,0.0,214663.49,19461.84,Digital Wallet
ORD-11207,2025-01-05,CUST-1250,Customer 1441,Small Business,Central,Nuwara Eliya,Fashion,Kids,School Shoes,Sachini Perera,7,9944.86,0.05,66133.29,3433.49,Digital Wallet
ORD-11208,2024-06-23,CUST-1163,Customer 1242,Consumer,Southern,Galle,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,5,202824.58,0.0,1014122.89,251699.54,Card
ORD-11209,2024-07-12,CUST-1271,Customer 1369,Small Business,Eastern,Trincomalee,Groceries,Snacks,Mixed Nuts,Nimal Perera,7,2746.36,0.05,18263.3,5089.75,Cash
ORD-11210,2025-05-16,CUST-1360,Customer 1201,Corporate,Southern,Hambantota,Groceries,Snacks,Potato Chips,Ishara Madushan,5,870.99,0.0,4354.95,910.05,Card
ORD-11211,2024-04-22,CUST-1355,Customer 1390,Corporate,Northern,Jaffna,Home & Living,Appliances,Water Heater,Dilan Jayasinghe,3,60671.04,0.15,154711.14,16207.77,Card
ORD-11212,2024-04-23,CUST-1370,Customer 1415,Consumer,North Western,Kurunegala,Groceries,Household,Detergent,Kasun Silva,4,368.77,0.1,1327.57,198.08,Bank Transfer
ORD-11213,2024-08-09,CUST-1288,Customer 1353,Corporate,North Western,Puttalam,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,7,126770.09,0.0,887390.64,57927.46,Cash
ORD-11214,2025-11-08,CUST-1294,Customer 1045,Corporate,Southern,Galle,Electronics,Accessories,USB-C Hub,Dilan Jayasinghe,4,105605.93,0.0,422423.72,98390.65,Card
ORD-11215,2025-10-05,CUST-1359,Customer 1074,Consumer,Southern,Galle,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,2,95336.83,0.1,171606.3,23217.78,Digital Wallet
ORD-11216,2024-09-20,CUST-1050,Customer 1285,Consumer,Northern,Kilinochchi,Groceries,Beverages,Mineral Water,Nimal Perera,4,2061.01,0.05,7831.85,2026.63,Bank Transfer
ORD-11217,2024-02-24,CUST-1430,Customer 1301,Corporate,Western,Kalutara,Home & Living,Furniture,Coffee Table,Dilan Jayasinghe,7,40385.8,0.05,268565.59,64360.46,Cash
ORD-11218,2025-10-04,CUST-1257,Customer 1185,Consumer,Western,Kalutara,Home & Living,Appliances,Water Heater,Dilan Jayasinghe,4,50090.17,0.0,200360.68,29712.73,Bank Transfer
ORD-11219,2025-04-02,CUST-1418,Customer 1351,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Kitchen,Rice Cooker,Tharushi Fernando,1,37116.17,0.1,33404.56,5242.18,Cash
ORD-11220,2024-06-10,CUST-1410,Customer 1313,Small Business,Eastern,Ampara,Groceries,Beverages,Tea Pack,Nimal Perera,1,812.38,0.1,731.15,61.2,Bank Transfer
ORD-11221,2025-01-14,CUST-1283,Customer 1350,Small Business,Central,Matale,Fashion,Men,Denim Jeans,Nimal Perera,5,16790.55,0.0,83952.73,12177.48,Card
ORD-11222,2024-03-27,CUST-1312,Customer 1407,Corporate,Northern,Vavuniya,Electronics,Accessories,Wireless Mouse,Sachini Perera,5,39441.4,0.0,197207.02,35881.63,Bank Transfer
ORD-11223,2024-02-24,CUST-1055,Customer 1117,Consumer,Northern,Jaffna,Electronics,Mobile Phones,Nokia G42,Kasun Silva,1,136594.63,0.05,129764.9,14175.78,Bank Transfer
ORD-11224,2025-04-20,CUST-1181,Customer 1283,Consumer,Central,Kandy,Electronics,Mobile Phones,Nokia G42,Nimal Perera,5,171759.39,0.0,858796.95,38796.27,Bank Transfer
ORD-11225,2024-06-26,CUST-1275,Customer 1260,Small Business,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Galaxy A15,Kasun Silva,7,128864.94,0.05,856951.82,169323.56,Card
ORD-11226,2025-01-25,CUST-1339,Customer 1436,Small Business,Western,Gampaha,Electronics,Laptops,Dell Inspiron,Sachini Perera,5,141673.81,0.0,708369.07,116215.75,Card
ORD-11227,2024-12-14,CUST-1288,Customer 1388,Consumer,Eastern,Batticaloa,Groceries,Snacks,Biscuits,Kasun Silva,1,537.67,0.15,457.02,107.8,Cash
ORD-11228,2024-01-08,CUST-1365,Customer 1279,Small Business,Southern,Matara,Home & Living,Kitchen,Air Fryer,Tharushi Fernando,5,35742.54,0.15,151905.79,39460.3,Cash
ORD-11229,2024-11-08,CUST-1337,Customer 1363,Small Business,Northern,Jaffna,Groceries,Beverages,Tea Pack,Tharushi Fernando,6,2375.67,0.1,12828.6,2562.5,Bank Transfer
ORD-11230,2025-03-18,CUST-1373,Customer 1410,Small Business,Western,Colombo,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,5,82089.78,0.15,348881.58,42305.72,Cash
ORD-11231,2024-11-23,CUST-1289,Customer 1404,Small Business,North Western,Kurunegala,Fashion,Men,Running Shoes,Sachini Perera,6,10635.15,0.1,57429.82,11015.39,Digital Wallet
ORD-11232,2024-02-23,CUST-1353,Customer 1300,Small Business,North Western,Kurunegala,Fashion,Men,Running Shoes,Dilan Jayasinghe,4,8307.01,0.1,29905.23,6510.79,Cash
ORD-11233,2024-08-26,CUST-1093,Customer 1260,Small Business,Southern,Galle,Groceries,Snacks,Chocolate,Ishara Madushan,7,3955.91,0.0,27691.38,3168.77,Cash
ORD-11234,2024-08-16,CUST-1255,Customer 1172,Small Business,Central,Kandy,Electronics,Laptops,HP Pavilion,Dilan Jayasinghe,6,35875.55,0.0,215253.28,54840.57,Card
ORD-11235,2025-08-01,CUST-1166,Customer 1036,Corporate,Eastern,Batticaloa,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,4,62031.3,0.1,223312.67,24836.04,Card
ORD-11236,2024-02-20,CUST-1030,Customer 1402,Consumer,Central,Matale,Home & Living,Appliances,Standing Fan,Sachini Perera,7,69088.14,0.0,483617.0,128199.47,Digital Wallet
ORD-11237,2025-08-31,CUST-1153,Customer 1264,Small Business,North Western,Puttalam,Home & Living,Furniture,Bookshelf,Nimal Perera,6,78401.51,0.1,423368.16,104789.51,Digital Wallet
ORD-11238,2025-08-26,CUST-1121,Customer 1319,Corporate,North Western,Puttalam,Electronics,Mobile Phones,iPhone 13,Kasun Silva,2,135479.74,0.0,270959.47,66682.45,Card
ORD-11239,2024-09-20,CUST-1070,Customer 1318,Small Business,Eastern,Batticaloa,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,7,46615.06,0.1,293674.87,43181.77,Bank Transfer
ORD-11240,2025-02-21,CUST-1279,Customer 1285,Consumer,Central,Matale,Electronics,Mobile Phones,Nokia G42,Kasun Silva,1,201407.4,0.1,181266.66,19103.99,Cash
ORD-11241,2024-04-05,CUST-1443,Customer 1385,Consumer,North Western,Kurunegala,Home & Living,Kitchen,Rice Cooker,Ishara Madushan,2,61742.26,0.05,117310.3,9111.89,Card
ORD-11242,2024-03-28,CUST-1009,Customer 1161,Corporate,Central,Nuwara Eliya,Electronics,Laptops,ASUS VivoBook,Kasun Silva,1,100748.19,0.0,100748.19,11821.07,Card
ORD-11243,2024-03-18,CUST-1137,Customer 1273,Corporate,Central,Matale,Home & Living,Appliances,Vacuum Cleaner,Tharushi Fernando,1,39241.06,0.05,37279.0,6528.34,Digital Wallet
ORD-11244,2024-10-14,CUST-1269,Customer 1125,Corporate,North Western,Kurunegala,Fashion,Women,Handbag,Dilan Jayasinghe,5,16248.08,0.0,81240.41,4493.83,Digital Wallet
ORD-11245,2024-04-29,CUST-1149,Customer 1075,Consumer,Central,Matale,Groceries,Snacks,Mixed Nuts,Dilan Jayasinghe,4,3719.87,0.0,14879.46,1277.04,Cash
ORD-11246,2025-05-05,CUST-1254,Customer 1445,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Fruit Juice,Ishara Madushan,4,795.28,0.0,3181.12,620.45,Card
ORD-11247,2025-03-27,CUST-1392,Customer 1311,Corporate,Eastern,Ampara,Home & Living,Furniture,Coffee Table,Tharushi Fernando,6,11071.88,0.15,56466.58,4521.11,Digital Wallet
ORD-11248,2025-05-14,CUST-1042,Customer 1365,Consumer,Southern,Matara,Groceries,Beverages,Fruit Juice,Sachini Perera,2,1022.48,0.05,1942.72,173.18,Digital Wallet
ORD-11249,2024-06-13,CUST-1361,Customer 1424,Small Business,Central,Kandy,Home & Living,Kitchen,Rice Cooker,Sachini Perera,7,78103.03,0.0,546721.22,126018.95,Bank Transfer
ORD-11250,2024-06-30,CUST-1418,Customer 1003,Corporate,Northern,Kilinochchi,Groceries,Snacks,Potato Chips,Dilan Jayasinghe,3,4968.52,0.0,14905.56,940.09,Bank Transfer
ORD-11251,2025-04-13,CUST-1033,Customer 1068,Corporate,North Western,Kurunegala,Groceries,Beverages,Tea Pack,Ishara Madushan,4,1960.63,0.0,7842.5,856.66,Card
ORD-11252,2024-01-07,CUST-1095,Customer 1447,Small Business,Central,Matale,Fashion,Kids,Backpack,Sachini Perera,3,15946.34,0.0,47839.02,11557.73,Digital Wallet
ORD-11253,2024-11-25,CUST-1253,Customer 1375,Corporate,North Western,Puttalam,Electronics,Accessories,Bluetooth Speaker,Sachini Perera,1,141499.51,0.15,120274.58,20678.78,Card
ORD-11254,2025-11-03,CUST-1004,Customer 1231,Small Business,Central,Matale,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,7,122688.76,0.0,858821.3,75198.8,Card
ORD-11255,2024-05-30,CUST-1434,Customer 1030,Corporate,Southern,Hambantota,Groceries,Household,Dish Wash,Kasun Silva,5,2177.97,0.0,10889.83,2759.21,Card
ORD-11256,2024-03-25,CUST-1239,Customer 1362,Corporate,Western,Colombo,Electronics,Accessories,Bluetooth Speaker,Sachini Perera,6,77924.62,0.1,420792.95,66986.92,Cash
ORD-11257,2024-05-26,CUST-1001,Customer 1235,Corporate,Eastern,Batticaloa,Groceries,Beverages,Mineral Water,Sachini Perera,2,4656.3,0.15,7915.71,747.88,Bank Transfer
ORD-11258,2025-09-15,CUST-1349,Customer 1203,Small Business,Eastern,Ampara,Groceries,Household,Tissue Pack,Dilan Jayasinghe,1,586.37,0.05,557.05,96.22,Cash
ORD-11259,2025-01-15,CUST-1385,Customer 1428,Small Business,Western,Kalutara,Fashion,Men,Running Shoes,Kasun Silva,6,10694.91,0.0,64169.46,11356.74,Digital Wallet
ORD-11260,2025-07-01,CUST-1032,Customer 1373,Consumer,North Western,Puttalam,Electronics,Mobile Phones,Nokia G42,Nimal Perera,7,57086.88,0.1,359647.37,42464.75,Cash
ORD-11261,2024-10-11,CUST-1373,Customer 1319,Small Business,Sabaragamuwa,Kegalle,Groceries,Household,Tissue Pack,Dilan Jayasinghe,7,703.8,0.05,4680.25,1235.47,Card
ORD-11262,2025-11-30,CUST-1282,Customer 1411,Consumer,Central,Matale,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,7,45901.01,0.05,305241.73,46584.37,Card
ORD-11263,2024-03-22,CUST-1003,Customer 1210,Consumer,Eastern,Batticaloa,Groceries,Household,Dish Wash,Kasun Silva,6,845.56,0.0,5073.37,304.53,Cash
ORD-11264,2025-05-28,CUST-1116,Customer 1088,Corporate,North Western,Kurunegala,Home & Living,Furniture,Coffee Table,Sachini Perera,6,82743.73,0.0,496462.4,73505.1,Cash
ORD-11265,2025-12-09,CUST-1258,Customer 1092,Corporate,Sabaragamuwa,Ratnapura,Electronics,Laptops,Lenovo IdeaPad,Nimal Perera,6,125957.13,0.1,680168.49,56411.18,Bank Transfer
ORD-11266,2025-06-06,CUST-1035,Customer 1338,Corporate,Western,Gampaha,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,3,26491.96,0.1,71528.28,16950.09,Cash
